#Entity,Code,Year,Coal (% electricity),Gas (% electricity),Hydro (% electricity),Solar (% electricity),Wind (% electricity),Oil (% electricity),Nuclear (% electricity),Other renewables (% electricity)
Hungary,HUN,2017,15.035210194189572,23.89415602231511,0.6706703655153513,1.0639270798402618,2.3107642593665285,1.380971252629337,49.07477974575511,6.569521080389008
Hungary,HUN,2018,14.652439981170565,22.70202416444375,0.6966891573827083,1.9457084575553116,1.9049113447356036,1.493801977090852,49.373921230189865,7.230503687431351
Hungary,HUN,2019,11.62741734337818,24.71174700902487,0.7141128255965606,4.050225372080901,2.227706296077821,1.5643991305035645,48.12111778153151,6.983274241806825
Ireland,IRL,2017,11.883416617999746,51.13723291664427,2.25503272636286,0.0352176154201836,24.27194076841194,8.027477369804675,0.0,2.389681985356644
Ireland,IRL,2018,6.964198885578797,51.84288419517525,2.246520989932205,0.0539095126112043,27.963834536765518,8.196738131402974,0.0,2.7319137485343354
Ireland,IRL,2019,1.948612693056666,54.04860160230931,2.8786791277972714,0.0541463857683897,30.7614476608922,7.564595018235084,0.0,2.743917511941372
Italy,ITA,2017,11.123041132218182,47.85145943375016,12.340530333690362,8.310624385825793,6.048407973435353,5.609477848679701,0.0,8.716458892400759
Italy,ITA,2018,9.906742911243734,44.7338760574072,16.97635061249673,7.882922007891427,6.164839153522504,5.550425816193976,0.0,8.784843441244753
Italy,ITA,2019,6.778401615393073,47.37355546902221,16.156078259170744,8.50250305378171,7.002777680223213,5.4973618034240745,0.0,8.68932211898527
Latvia,LVA,2017,0.0027485699801186,27.469845730866663,58.1663798372342,0.0058423709722329,1.991717376897592,0.0063203831426883,0.0,12.3571457309065
Latvia,LVA,2018,0.0051005348126371,47.863195626328576,36.158315842067815,0.0189299732259096,1.8147494678268523,0.1076614345291335,0.0,14.032047121209082
Latvia,LVA,2019,0.0053068718169179,51.49740675593133,32.61488418920236,0.0196957662476283,2.2912389672877325,0.0,0.0,13.571467449514037
Lithuania,LTU,2017,0.0,17.79555452851039,17.93885116714405,2.0258368723215723,40.613846826851926,6.627767326996567,0.0,14.99814327817573
Lithuania,LTU,2018,0.0,12.0074160244293,15.6681692598517,3.148175076341439,41.5879017013234,7.84862585429696,0.0,19.739712083757524
Lithuania,LTU,2019,0.0,15.111471321254022,11.359694255721909,2.907094329344515,45.976965594967695,6.341372233233086,0.0,18.30340226547906
Luxembourg,LUX,2017,0.0,24.578921545176303,9.529017392745878,12.067225694046549,26.125610937859843,8.623944870124596,0.0,19.07527956004686
Luxembourg,LUX,2018,0.0,20.405921835698027,9.695349622178364,12.511325244296112,26.603220915152917,8.065559448780645,0.0,22.718622933893933
Luxembourg,LUX,2019,0.0,20.405921835698027,9.695349622178364,12.511325244296112,26.603220915152917,8.065559448780645,0.0,22.718622933893933
Malta,MLT,2017,0.0,77.88774901694921,0.0,9.82173398436193,0.0035114379035505,11.697568329251862,0.0,0.5894372315339261
Malta,MLT,2018,0.0,88.95605714574035,0.0,9.662035675569385,0.0029560602037337,0.9226985160068158,0.0,0.4562526024797291
Malta,MLT,2019,0.0,88.95605714574035,0.0,9.662035675569385,0.0029560602037337,0.9226985160068158,0.0,0.4562526024797291
Moldova,MDA,2017,82.4924813956687,10.802586849432794,6.021626607902424,0.0427065716872512,0.1494730009053793,0.0,0.0,0.4911255744033892
Moldova,MDA,2018,82.69569078753281,10.82919760312929,5.373768363915275,0.059000531004779,0.4523374043699727,0.0,0.0,0.5900053100477904
Moldova,MDA,2019,82.25213433128866,10.771112829097316,5.544154720596864,0.0558155111305432,0.8000223262044536,0.0,0.0,0.5767602816822806
Montenegro,MNE,2017,53.53952694791074,0.0,42.40406811414807,0.0,4.056404937941186,0.0,0.0,0.0
Montenegro,MNE,2018,39.54206196555185,0.0,56.58948701093176,0.0,3.868451023516395,0.0,0.0,0.0
Montenegro,MNE,2019,37.04293965012131,0.0,57.68376998409647,0.0,5.273290365782209,0.0,0.0,0.0
Netherlands,NLD,2017,26.69995160370667,50.704737620635385,0.051868294127555,1.8846151777571356,9.022603177627715,4.805060430485414,2.904697889404268,3.9264658062558673
Netherlands,NLD,2018,24.01984165797554,51.0287410191588,0.0632607025596456,3.229221554967823,9.236796190801313,5.365775973905594,3.073296007292058,3.983066893340101
Netherlands,NLD,2019,14.572490979088093,58.77240906760159,0.0610210882389108,4.375981638362861,9.478712411441167,4.753811924010284,3.2161046844235157,4.769468206834301
North Macedonia,MKD,2017,,,19.825646010796724,0.4241086415238269,1.9727810498737903,,0.0,0.9205180657317504
North Macedonia,MKD,2018,,,31.947809679392638,0.4064082237563691,1.7359559278566548,,0.0,0.9639443783584232
North Macedonia,MKD,2019,,,19.824872124417865,0.3957055883639694,1.7344126718466557,,0.0,0.9387594194523532
Norway,NOR,2017,0.0,1.7426416112368492,96.0157636910463,0.0,1.9331805497092436,0.0,0.0,0.3084141480076107
Norway,NOR,2018,0.0,1.8102670115582045,95.25827439169304,0.0013785368430513,2.6716044018335645,0.0,0.0,0.2584756580721328
Norway,NOR,2019,0.0,1.7886324668273774,93.67268689413284,0.0098472955637433,4.188722904389834,0.0,0.0,0.3401104390862128
Poland,POL,2017,77.18420285733453,5.905318106030193,1.5062628687022324,0.0973717077303189,8.773676186164531,2.715084279463944,0.0,3.818083994574776
Poland,POL,2018,77.02956938004691,7.454007401020759,1.1622595781279297,0.1772820243444562,7.5510361642516175,2.762708203928544,0.0,3.863137248280344
Poland,POL,2019,73.08396632105408,8.934584894828571,1.1854272999868531,0.4456130873781426,9.2476678151583,2.9134605888474345,0.0,4.189279992747237
Portugal,PRT,2017,25.418963569404884,32.74789759294761,10.22041825651459,1.7185375461195356,21.22785553050772,2.7094195631837814,0.0,5.956907941322033
Portugal,PRT,2018,20.55843024106486,26.73168659580473,21.22106250232551,1.722390121252877,21.603306550137496,2.3648960737448226,0.0,5.798227915669705
Portugal,PRT,2019,11.604439978207296,32.48107795014221,17.77237836331289,2.393952527839399,26.41410605531693,2.291113441608902,0.0,7.042931683572546
Romania,ROU,2017,26.244763399278355,16.666563179753645,22.669822845471757,2.902337137496611,11.584333390978449,1.1105438707534914,18.00025559442813,0.8213805818397134
Romania,ROU,2018,24.27790703166896,16.325909057137235,27.4104343776964,2.74819141967822,9.810504305765306,1.0938007519284687,17.654936511383884,0.6783165447415186
Romania,ROU,2019,22.88379614618304,15.35598617237425,26.33036706437314,3.0210725468902377,11.382912890991204,1.1855309892868051,18.96970738003259,0.870626809868876
Russia,RUS,2017,15.74980381228593,46.79425229312067,17.692074771920282,0.0540915024992785,0.0135228756248196,1.0319818071729117,18.363582138661325,0.3006907987147395
Russia,RUS,2018,17.12600201729489,46.00316479672764,18.09637539787183,0.0688545703684241,0.02218647267427,1.0103611584429926,17.382431920856416,0.2906236657633904
Russia,RUS,2019,16.065328979725177,45.81437053964864,18.180286635057165,0.0930591585668352,0.0297600354807645,0.9913741116020696,18.473423929305724,0.3523966106134981
Serbia,SRB,2017,73.50310239189145,0.0,26.093727771663037,0.0374371990985122,0.1382296582098913,0.0,0.0,0.2275029791371128
Serbia,SRB,2018,69.15287709848963,0.0,30.076131151978757,0.0371218249774484,0.4283287497397902,0.0,0.0,0.3055411748143837
Serbia,SRB,2019,68.1866565871935,0.0,28.99720824446132,0.0403127733709945,2.441802272757381,0.0,0.0,0.3340201222168116
Slovakia,SVK,2017,10.962468846210236,6.1098079460489885,15.848116112007096,1.8545667790646605,0.0219909104236916,3.712798709866602,55.27415334994888,6.216097346430165
Slovakia,SVK,2018,11.334035985846572,6.990137770082059,13.513513513513514,2.202062787021005,0.0225852593540615,3.9486561770684334,55.87216743205602,6.116841075058345
Slovakia,SVK,2019,8.824577834177646,11.110004657523156,16.217370636948843,2.146440083668798,0.0352039550906908,0.0,54.49127943732523,7.175123395265628
Slovenia,SVN,2017,30.05935319757298,2.9726260216421583,24.10382616081879,1.768788096610112,0.0356166541381118,0.1204897202709358,39.163813678789126,1.7754864701577795
Slovenia,SVN,2018,28.64610027383892,2.995003524466834,29.15459772800505,1.580097738106654,0.0373146029437449,0.1457630727847337,35.79895826503288,1.6421647948217524
Slovenia,SVN,2019,28.01453017276628,3.4906510014135064,28.81200414705692,1.587333679025316,0.0374074094458834,0.036401050544157,36.29412827356811,1.72754426618039
Spain,ESP,2017,16.536881566362634,23.46722269657404,6.714134421940217,5.275810133864933,18.002689758031714,6.507455466914877,21.26851040907042,2.227295547241166
Spain,ESP,2018,13.73391347204195,21.33370603444796,12.627947434430972,4.687206911644108,18.719403874375278,6.213197297426547,20.51057600712063,2.174048968512894
Spain,ESP,2019,4.51181590092236,30.97437842160061,9.173914206442188,5.578493891431317,20.024007469715187,6.04419065941567,21.526246433311577,2.166953017161376
Sweden,SWE,2017,0.1960724615618816,0.1997259856903638,39.66692038362004,0.1400517582584868,10.722484396407369,1.7177652610747451,40.00365352412848,7.35332622925864
Sweden,SWE,2018,0.2050698155595957,0.2356772507177443,38.08177082376851,0.2491445221873297,10.17574789267809,1.7978807411896496,41.96218145311859,7.29252750078049
Sweden,SWE,2019,0.196364193113216,0.2256722816375766,39.01981464124665,0.2385678405882952,11.676272919425031,1.7215571199209412,39.376119544077085,7.5456314599912115
Switzerland,CHE,2017,0.0,0.0,57.228210927512734,2.853441932541445,0.2254948170101082,1.211229302797153,33.21555609056415,5.266066929574408
Switzerland,CHE,2018,0.0,0.0,53.38024544094145,2.995963771030695,0.1880183025029551,0.934389318094604,37.75160932879007,4.749773838640227
Switzerland,CHE,2019,0.0,0.0,54.38106906433027,3.048318006426016,0.2140392877794866,0.95518777588379,36.63468868926008,4.76669717632036
Turkey,TUR,2017,32.236529837497464,36.5403096111063,20.426294332360367,0.995456859238232,6.285366890144023,0.6773301485610244,0.0,2.838712321092417
Turkey,TUR,2018,36.48687648662506,29.79646989664557,20.486496612789036,2.5844874277858745,6.83089841673026,0.4196397069869561,0.0,3.395131452437167
Turkey,TUR,2019,36.32958806939517,18.42975131107875,30.29765594601028,3.153813049667911,7.348689802251894,0.4104383121673869,0.0,4.030063509428264
Ukraine,UKR,2017,30.921236942778734,4.632013080384959,6.079029024755156,0.5079586131796314,0.6747612388588887,1.847715208030194,55.19313547475871,0.1441504172536792
Ukraine,UKR,2018,31.716311794731467,5.491743505096662,6.87035062498328,0.7373648735612236,0.7906042146125755,0.8355133811179423,53.35779858519113,0.2003130207057114
Ukraine,UKR,2019,30.778104924170854,5.858475167115941,5.381376022472645,0.6986299921855645,1.0234439364481918,1.3573129865430142,54.70314840616109,0.1995085649026912
United Kingdom,GBR,2017,6.76119933036584,41.0362843083801,1.7710094177595288,3.443688391438517,14.894467385353948,1.9747476683520957,21.10737699018043,9.011226508169813
United Kingdom,GBR,2018,5.127708421667616,40.058527040835216,1.6724699126492657,3.9170081713347584,17.335863368614113,2.049886211079133,19.821783522242715,10.016753351577416
United Kingdom,GBR,2019,2.172389805070039,41.08613578516712,1.833483941055772,4.059255892554963,20.19539170558062,2.1245472714083635,17.894718676313357,10.634076922850037
